unknotdb-rf-descending-import-v0
snapshot_id	32cd2e96ddab2af3240e7572945735218922b31cef61cd776d4a1a52b2ff5ad2
model_id	q-grown-raster-axial-12:Q254:36d1122f5494d502e556994083a1a69adf1643d5be95cd9f80ffc13b68e68d63
range	0	2989
policy_limits	128	32
representation	id	stopping_key	old_u	new_u	cc	edges	status
representation	braid:cc4924d6a11a9bdf0eb5fcd251f435882ab39c11ac065951a5ac897464d322c4	49630b90aa92330f2e8b1e404cfc3b2138835511284daaf63dcb882462bbf2df	11	11	0	0	already-covered
representation	braid:cc8c81f18c7cc87e173ac6bd361e46708c42c9202c4c31853359d8dafedae830	382d2ef627d4cd1fae5675a686761a3f0ae6febacf9db0dadbe9755c9ed79896	16	16	0	0	already-covered
representation	braid:cd2cf77ed3bbee595e213a4cfbce6c2acd8e6ae800392de649f48ec9ffd7f8fc	7da14254c57c014d366c21d95a6512fb36e330deea87a127df4e020a1bdcb15e	9	9	0	0	already-covered
representation	braid:cd42a2bc06e10b8128d871eb4e4b07fa1e0a3ae2a9a53720cd684f8658433dfb	c8f93513417166646580153193c07399bb93ba6939fd7b8336d607705b935c70	16	16	0	0	already-covered
representation	braid:cda0843242cddbf5e8197d1c1c7ed3d75c0cb8317c3ea9865b340e35e6322a94	3d380bbaf6f9f50d11b5c4d17e495b5027544794905b4352092024555ba577c2	11	11	0	0	already-covered
representation	braid:cf6a4cab05725ce8cf6b28c5e16e514ea918fa6ffb6474316f1bebcb8cab7619	ec22d56f0024df7e858c1329715dce4d7367377a1c7dadd8717d395fc7c0ebf5	10	10	0	0	already-covered
representation	braid:cf713b1c5206ea10d617d7482cb9b41fd4f20f13cadf7f14637fd87f10520cd2	c5625a45349ef0ea91435b786838c93be82c37a39b029958042209d3fbe55717	13	13	0	0	already-covered
representation	braid:cf8b3b4c8449d6639c7f4705fa511ab0f2e01a41eabe02dbc6c22ff8789cbf8a	da1cf97c94db0c03435d32c6ce42731090bf1e72d8839711b34f9777409d20c9	15	15	0	0	already-covered
representation	braid:cf98075d624e7d70ef6410a50f7f0ca791f82034768f5ee27550aba82923b95d	50f8f0d449e2cf44e0d5d0e176eac8ba3b7e83f24512fb5e35ccce704e5fdf05	13	13	0	0	already-covered
representation	braid:cf9c30a6e9329a0e104658bf1fca306fb9d5751eaed473bbe07f20c23cfe1977	49416d79ccc065ef6fce9488f13abb2842ebc86d72c529437e9942e59a9e8431	12	12	0	0	already-covered
representation	braid:cfcb554361b63321f96eeddc5454f3320d20ab46d524cf17cf8369209d8f6015	56f8f4485d5c6fd9f661e722eb35c6885061d00660b8e0418867fee3b83e9ca7	13	13	0	0	already-covered
representation	braid:cfdeee46291a255bb4d8ad39da6de4b3a53da230b266a14e63ee19640d9102ca	0c383a20195c425c2b13fce12499edcbcb236a7299180c2a5027eccd1342113e	16	16	0	0	already-covered
representation	braid:d0437b65b07a36e74398af9cd2a3dbf59a924fe163be1f68862cba4c896e5f8d	74bd224d0059887e27095f5028e638d9c8fef3d1357ae61b8e328753fdd46708	14	14	0	0	already-covered
representation	braid:d10e2f031c4ab42de399d04c836e6b870793b5dc8f1814c8eb897a28c0fe976a	f61fdb0148ea85363d9043720a7e8cfbd71c7cdd09ee75ffb238902b8fb30c85	10	10	0	0	already-covered
representation	braid:d13af29e80c80d4aa8afaf5a8c3d01bbb1f98fea9b212cd584a3e9dc3b89984f	9d85f9408f21bbadf8bcf7f2c0aa57df1379192e76726394db48d01fb803b40f	15	15	0	0	already-covered
representation	braid:d151f6c6666c4b65b8af0e0899cecadaf449f58610a1ffbed48cff5d239b0857	d278c69ce5d7b8c5437bb7d24505b7dff42811275e34bfa2106e075b408c841d	11	11	0	0	already-covered
representation	braid:d175e8ff25282feca26f244d004e9c83a2cc908d975fea4a7a19990015c10d8c	391b0b13fc68a87715660606abca01c0eea98cffda84f4271913cfd481568686	15	15	0	0	already-covered
representation	braid:d1b024e147449e6d3bfb5c2ab52bdd0abe9f449760f876e4b81e7819b762d524	0d82d01ce70fc9158527a632437cd5c4d8c9b0ae69031c2046a891802b563352	13	13	0	0	already-covered
representation	braid:d1c46d463ff853c0f40ce02dc023f4bd5117210f0f7ffd3b668b065499de6df9	fd29a3379cd7cc1751de387a774a8c2f9f5b9b03a355ff3f9c250979a3b85256	14	14	0	0	already-covered
representation	braid:d212d016df36b91a09083ef22055c6d5201b39fe00cac6c3885cdb9003c349e6	39c70bef83a01f81a8eacad1dcb7503ca7960f4cc835ce3dcdb5b5adc296a0f5	13	13	0	0	already-covered
representation	braid:d28465c4c809ffdac27c093034b30ba8fcd5eadedfad0724a507773bcf32839c	c0bcaf002cabba761d59842d8b35f01342f871af34cea22e760f375d00469474	16	16	0	0	already-covered
representation	braid:d32ec705c734235318ff36ad6a9b698917bd21decbd231f06951b938ee363b75	0f3842f346b1bca3c3909fa1268325a0c7359efb5f544d2b688f1875fe977391	8	8	0	0	already-covered
representation	braid:d340f05e8f9d15a0db58ec17acdc183c8c1e17f03de4fbdcf8e895eea9362eae	805668f24fda0207d2d8a7045ad8641f6013ec7f298eeb1afb27a250c97292a4	13	13	0	0	already-covered
representation	braid:d3485e629de091879e8e48fd23adb711110521bf80111e2470157d06b9e0629f	20fa663523f62ac27ca0576cb60b0ba5dd8c40b4bf9cb0ff2df8c2576c536bee	15	15	0	0	already-covered
representation	braid:d3a656f4ce6be669235299ae480a87ad588f727aa1083d9b67283eb400336f4b	116a58954b617105eae33cf617bc316b76a816a04aed38f3088c6dbb8e907844	13	13	0	0	already-covered
representation	braid:d3c84ae6e32d50a6b1b659a11d8a1f2df28dbb9b4d322bc48d63eef80066947b	1039eda990c4fad02729c62e0f6bc18069db24c6cfb5a8729a91ec07f2a1d514	12	12	0	0	already-covered
representation	braid:d47dd8dd5bde62924a7082de67640b0c2557698b75b2e5aa6e24fe0cc7e27c35	ad1af2e31711084a6b873685adb65aed17bf908e4327569102473879d2771ac9	10	10	0	0	already-covered
representation	braid:d49b49a793d0b216811c9628414fabde897135e8d65480b949aadee121bf0cc5	e028a5b22a219cb12a1b0412ecf0ff66dc60ffc2ce211b84b463a7fc5d454871	13	13	0	0	already-covered
representation	braid:d6d056112065d09a0578558cf73cf71b86e73b0496abeae277a930ed8c040d54	5f5774ce8296d2537678b84e822a3ff868858376bb8f7e3db097cb6c717b3ea2	14	14	0	0	already-covered
representation	braid:d6efacb73f45088edb88dd41c8d5b3f408e50c2e9b593b1a12c42ec775b9c04b	b28d89e688e71556e031d9786b7db9b5c0a81bfa5c17b8c12b29c1475537e0f9	19	19	0	0	already-covered
representation	braid:d85a297df5bf31696754e7e435278ab04c364a3ea5e21203f5cbc3aa73b312be	f5d699b087f654b4552ed3e6543af8723d24a0c2775dc8462232e20689c4130e	18	18	0	0	already-covered
representation	braid:d8d9b2c5c2a15061ebb2d70c6d61d7f234dbc56fdc596cd39322af2892a8d829	ac6b1ce25aa02a296616228d708ed57018e5262b1e87c3daa497bb652cda5857	14	14	0	0	already-covered
representation	braid:d8e83fb632b77fbc9d5d2958a5bd1d80ff4ac5c0993d7bd6b4c585adf497655f	04c0d4af775c88e5abb8ae31b00d09e85d2865e3f3278eec0733da49ccea29a9	17	17	0	0	already-covered
representation	braid:d9b5c7f98114075eb666e61b6daeeec2e696c29fcded87253b4f6d0bb405e9f3	5568fc5a77d7e440ce232fd2470c7897945ba4b065ef2eaa8e4533a32f0959f5	11	11	0	0	already-covered
representation	braid:db364ed769c1b92f8134f2dbd19745460996da80310cc60639f9a43003069530	018a584163c6a0f7df7be4a7368865b620ad73c80a5bdbc41f82fc6021e237cc	17	17	0	0	already-covered
representation	braid:dd4315da2655cedf8d7cf7f3d6b4643c60207b5e7381ba51693b8bd076acc3ee	dbb8a492a41627480155cea8182287c9800b7f8e85c1f88c498ad282d79ab635	12	12	0	0	already-covered
representation	braid:dd62aa25eedb55a876803f2b2623769bf7600a3671bbe5b7cb1a381bd739b5a3	52d3d5d498d01ce9270a9c064f80f8758bc9f6a8c4ac2e7c37cefe50e17f707a	14	14	0	0	already-covered
representation	braid:de1d44be0bc3de5e33a5e39c10c28fafaf5efaa4ba95bf2379eb7d1cdb1e3b61	7f68468a0a4096f58e246fabfb46b94c5d682fb784e9294ca5ff425185f46820	9	9	0	0	already-covered
representation	braid:dea88e00cd424246273e7d9d82b48ae876f2e4529701a3feac5d24f31bee73ef	0883f81fa007274193a47ca4ea14423c8855ce552410d7f28ca2e196882a36c1	7	7	0	0	already-covered
representation	braid:defb791d4fdb62c8b2d38cc2d061ea81d7607898c6d3f3b614db3e5f937143a3	defcad9d379c22807e04ff51b2b14401f70a0a9aa2568a31a017ea0fba58214a	17	17	0	0	already-covered
representation	braid:df722769f7a6b5543e07b309cd669730f4a21cdf9743ad3188a95e2a44551401	3fb6fd61e68207b110ee5ec069d568842069ef0ea916d7f7313142ab622350db	13	13	0	0	already-covered
representation	braid:dfdb44828a2483afbc5a455493998bdfaa77c5b26015fd802d53c3216833a479	84fc683d704e3386ab684de2ce8d9c64b0e22a0cb029f51a47b1a298b47a1983	14	14	0	0	already-covered
representation	braid:dfe92974cf37c9c9795ae5c460da98b10bcbb2ec4ab0b98ea88a6626e7e54aaa	74dba7fedc24d13d655a21e557f09136c97a30ac5c22d0c093e0a87c4eb82ff1	11	11	0	0	already-covered
representation	braid:e025dd345e185376320bfc4448a918da6607754f2e80852c598fc3416ab2edf7	3c616300962145c925cd0b5e648e4bf86db4a6badc800436862a08ec3c30a566	15	15	0	0	already-covered
representation	braid:e085c77522d327ac4435b023197a54e76d5b5259e3e10cf94279e7f4afb7241e	fd0d0836bd5c6e7f3e3b99dff850e2ea8ac6b8bdd7d92b29eaa973c1e15248f8	16	16	0	0	already-covered
representation	braid:e0a31ddad4316067d6d6d6c74dae753dea98f31a5ed268a2910b8dcef64d2a4e	9a0568bdc71894c26bd58717938fb3fc8a01b8a235121eb8241eda34e9db4ef5	19	19	0	0	already-covered
representation	braid:e25294fb13dc3264f44ffae5511ee5cd7ac7acd09dce6750e0748bc0acb0a174	4f038ff9abbe76fa46308222ccbf7cc3f66eddb2fc2246794d0fff43fad51d56	11	11	0	0	already-covered
representation	braid:e27e6cd2f917c46e155ea507a906b3f59771d2bbbbd1052843e7fcaedc63382d	909fa7e408574204e06d2883da6ccc27263784d6a409347f0ad16cbd33359bac	14	14	0	0	already-covered
representation	braid:e421a2501a4af82b45b165859fb01c07b0670716ed260dbcfa84bba474aa8c84	52c8e53e3ea2839ed5f596a98ef60da510f1fa1033517be882b68de73ea140ac	12	12	0	0	already-covered
representation	braid:e4822314981b3669c86f6031d33aa401305abc9b86b731a042bba3fed63eb023	cf7c9b459d7d658ce1e9b67f81af4354dffc2bfee22225853809464bac2a58d1	11	11	0	0	already-covered
representation	braid:e681cdafc48f63921c41afa326ac1cf9348f74b378102ca66887e3c457838948	9d3f96719e355997e4470d1cfb0a0963aed6e5be3189f5670d1884a7df116957	11	11	0	0	already-covered
representation	braid:e71a2a9bf0f0280b90621399de6a9ec2c73d48d56d37364221877a4ad0e437f7	01d7a7f6d71d8a6b6516694f3187e0e3eea3467b33ffc5a3cb09ab4b434ce77f	11	11	0	0	already-covered
representation	braid:e7d1732861c2b541a654f761c2ef5e938fbd534832cafb8da14ae5e250a3b665	c69156bd4b1a76ad3afcc2711911e668569d5b56c7ba3d2fdcfcd3ca68ac0409	11	11	0	0	already-covered
representation	braid:e9757b58761ee2bac973ccdb090fbfc0e81dcea3c2fd2037d073c6c643891a13	f641e1de7a52ae4de0c0dd54743d0c53c36658b7e0f5a923b0929ae11c1d2da3	15	15	0	0	already-covered
representation	braid:ea62815926604c3a8f5d2c5f5bf9314ecbf17987f1479ea0e629e572c35c1181	134c70a17dbd5f96074457c3ee5110d9459721eead641190d48dfba8ed7164f9	14	14	0	0	already-covered
representation	braid:ea662522a8e57f61d5793aff38746e5c33877eabe489c62874bb9cb8b4a83aca	603a39b04de8bae82a70344088efa71e1509987421c3ec77331c7e9b67c0d6f3	9	9	0	0	already-covered
representation	braid:ea71e85d67e05f81f93ef3bf66111009c763724c910c0161871a745bc99f5ac2	4f0a508cfb165a3d35f09cdbfe278ef54e09dcc1730c910f134a38a8e44281bf	9	9	0	0	already-covered
representation	braid:eb38d8ebc2ce796f02072984cb30447f75a2505beb763b6e4d39c6164961dc21	bf4936787074c9405a7b6a84cadc6532ec342eccad5d22c93ad54a0d626c186f	9	9	0	0	already-covered
representation	braid:eb83fa6889537a0b19dffa6ab0f383e82a06aee2377cfdd80c075cc7cb5d0f51	688330d7c5aeb44070e8c6cb50d16c4604bad9cd5b85822f7804d16e15cb409b	12	12	0	0	already-covered
representation	braid:eb846fcf844d5619c7ca3726fe782cc8ce29a7668b6a9a0e5f2405bbf302db17	e5628c4cdcd014c8b1794588cb2ed1f9b387e1816b20005bcad83e543936a1e8	12	12	0	0	already-covered
representation	braid:ebfa14cbdeb5491155db2a9514437aeba569eb9b145e007717ac5e82a9c72944	0135e37758c346fd920aea821f58da173b32082d8f67f34b270a899b324a3bd3	7	7	0	0	already-covered
representation	braid:ec5d940c0b9936ab904baa2c8b083625ff786dedb4b8219922199ca663361b4c	7b1d49f2f702c17ce0f0efddeca9c03ddd538b5abebe64264818f442f82b6850	15	15	0	0	already-covered
representation	braid:ec5dbdcda47559f9eb0ae4908a477c2595c303cee5f948d90096d9d8e09815b7	b65585e449d79f0ca06786bc413a40c939ecb94263585da1ab02cd73110ffbd9	11	11	0	0	already-covered
representation	braid:ecac6bac84ced1647c9dd97855eb6fcd4ff1896d23d9d8819479b5524dd36bbd	11d139d1e72d7f2daef0c44f277e2a15ee437b3b6f35674f45aa5290f9de04b0	11	11	0	0	already-covered
representation	braid:ed0a4bb16aa4ae05c02e054a674201178d27f57c3b9cf01dbebfc425185ee5d6	109d3b9b6bcee628a577ca53ecedf3b48a9a6dbf64528d7e78e10997f465c9a9	16	16	0	0	already-covered
representation	braid:ef0b4f3f949cee09c7dcfc061f922e768eef8789fd19614d577f6277d0e14d3e	b979c70c0caf861a4b3b4579cc3905df11cb3b305886006570f4551959333419	13	13	0	0	already-covered
representation	braid:ef8f47b4f466ad9a472d5357ec8efe6f2e7bbfe3896891b23df1626e2c736be5	2b86a1f55f2bf41d0466c24b4723f834c12cb29fb40d7c2e7a0e24146f0c9e5f	11	11	0	0	already-covered
representation	braid:efe6e97a27b1f94fa2a5d7f32c7af45bff444c73ef6201c2c7d00bc3a6e0eacd	5231998a2224e48b0e0d1b54f73bc77d50e8db3350ca882ff5f05bef8da962b7	9	9	0	0	already-covered
representation	braid:f0470ff96382559e0e832e8182545ff4362ab8a015a58b9852c5a39339cdaa0a	6a813db6de773584fa3dce72a3e72ba2dc3c80dd304e3ac5d908aa4f9917dfbc	15	15	0	0	already-covered
representation	braid:f08a71a7b76c5a96304014a7defc3e1b7827089ba125fda0436aa4c132a0ce5e	a089cd5c771c5a44fe67209e4f5abc9cd3e7d3172714fb4fd6160ddb6f962c90	15	15	0	0	already-covered
representation	braid:f0a38c8b43d9df92caac1233ef8f3f67ef0a0d9516674d861b5438720bd2a31c	159aac17921de8c1b188c6d07f3b5ee4782b60169b615497b7b72872eafd3e68	9	9	0	0	already-covered
representation	braid:f158e863ad61db3cc739b8d507562b3bd7c717e29c7b75d50b7c26aff4a92f03	f1edaffd571499f5a0de69c709b45989bdf74899235e32927474230d8fe0e546	16	16	0	0	already-covered
representation	braid:f1a3bc5bd32599f65495258cce65ed70ddd2b9411630a059cbf61d5a0540bff7	a2f339b09b2ef083f94e0c4beb77936df83fafea2a4e9752079d650e3ee9f73b	16	16	0	0	already-covered
representation	braid:f231c433e6d75d4651f4066931476b8b05da977105460a7b9bad90abe24a25a5	10db9549f26c4af5e14f965efd7bb4a797affcec118221214fc6220e38155067	14	14	0	0	already-covered
representation	braid:f29a9936c5c7ebf2b168a3d2fcd8e731627f0cdb8c624c074a283f98102ef296	8ef87374e89ccc443ffc2bbe65cea5cdf6238e254c1945e5cbd7555cedf1bb61	12	12	0	0	already-covered
representation	braid:f2ac6bbc75b993cbc83adf8877c35a36e01f17629faa406a92f3cd2c1e690e9b	23b345dcb2d44e7f8842895e2fa74c5872915f1ac045553d35b153e9426aa99f	11	11	0	0	already-covered
representation	braid:f36531a3ef2ba94da085b86b2eaf783a6dc1ee2b19935d49835920f0a26731af	ab1e2b88c1a5009b763ae826d3cb3409d5fbce2136db2aef544a5af6f5654800	11	11	0	0	already-covered
representation	braid:f3f87c0b976f91f50724e41460115bd858fee17246c3faf9488a36c56f6f0e40	688fcc8a8cb763507b1cf25ac236788c1451cddf78f89e52440333e7999d9498	13	13	0	0	already-covered
representation	braid:f51805d83a3dee5281072fa6bf806e885860f76f8fcc4a4cefcf9a68ecc4dd06	d4d56bb1f5c189a19f68a6addaf40e8941770a6c290f33be8c7296412bed3daf	11	11	0	0	already-covered
representation	braid:f5b137506dae22674cc94c03c1dd452336bb1b8960aae06476360314031a0985	a181333423f519aa607e0e8d62759e37fe0fdcca42dedc0ba5879a19408a8117	14	14	0	0	already-covered
representation	braid:f5f0599edcfd8f5d865bc2dbe1c121c7f4f33a896e32c7d01f2a6475f4897dc5	5512cc6d3099a3211169fef07864ab86f92f976c8f91b7040030da232a38c0d4	14	14	0	0	already-covered
representation	braid:f65e97283e0b3bdf1da4fed92612578da6546ac2d6e2234c8de8d7a5261a0a33	34517c73e5e18060abb9564250f712ef77e229d75a79bf2d193537743ae38784	14	14	0	0	already-covered
representation	braid:f6dfb3ee32e5169cc25cb5e6d2d339088fd2de3d415a54da8d528ac0318fb0d5	43f2d24674d1bf2630bd4ffeb16705fb4c63b1b8f42a666593e935cd6c8df428	11	11	0	0	already-covered
representation	braid:f765775f0d2c97d5937b5b6785788a43957c2e8d6ea57dd3b6134fecabb06333	7690282fbc7e1e7b3a74bf1c03603fda8b4cd3be2bccb449e97e61860b3805e0	14	14	0	0	already-covered
representation	braid:fa2462c34c5b9acb3674c0976a6e0a6e1a2670ef9bf1b59f3f4ae9bda26ae698	a9ed9f034e0058b0116b095e3da24031b1fd71065b7d5a1c3cd45de6ba6c96e7	11	11	0	0	already-covered
representation	braid:fb1405286097f8bc7eb081488b8b07f0e58731ba9d61f9fbe39122144d772194	569c2709925ad6bcb3689137eac68ec6f5e81244d9863ec2ac5a77ad51055602	15	15	0	0	already-covered
representation	braid:fbbcca791c209929d81a58d0997fc565935a21afc299268cf147c22b674bcc6d	7bda6c340feb8074de79f70c87f3f91d8303fdd0b81f5a2f3b54fe6a145c7dab	13	13	0	0	already-covered
representation	braid:fbcbdacdb41ba579740c181b9d110d55d739a724a4764418729fcbec49b43a6e	285e2e1938f48df845c0d3c3c9521c8a1c852748b975cbba8edf0fc281a951cd	12	12	0	0	already-covered
representation	braid:fbe37101d57d3f24c13d5aea24d00bd0c99ecb037157f9b7b540e0980cdfbffd	39bb82b298b4aa332e6abfe97a0cbd09150f27404dd6a8856564174bc226777c	14	14	0	0	already-covered
representation	braid:fc5fabdb5984e853a77e0d89507e1060fe79dfbd25999cda3231b1b749d6a94f	d1ef2eba7466ed5bb83a4e7ee337009503525fa460a13b3ba037315b86ce9d1a	16	16	0	0	already-covered
representation	braid:fc87930bf8c9bc4559c68dc4535b5a7e4ef25f0edee5bc0f453eef721719c096	f59c697253aa07081969c7f8930dd7a386a492220bfd2b49d3682c7279d78826	13	13	0	0	already-covered
representation	braid:fdf408fe1c95fe4d33e789fa198f5c3809baec4105cc50384200e8c56aa29889	a34e7f1b0ce2df0576d77e5f60c72fe1abac63b17d200f2b246a2907155e2d1d	12	12	0	0	already-covered
representation	braid:fe703954d4e146dd18aadd181b9905ad52dff1df476a2195035d7eb301d2247b	3a2d68454c52496d04b00f8c892c1d4061018f017ac3ae39105bd0a1df7fa23f	18	18	0	0	already-covered
representation	braid:ff252f609cde1fd4ea093d8a880ca59563674194ff0e259e090f2d31b6bcc6fc	7c78658d21c408d5bf8c111141a7b60ebbeedf5c05d7b5f68788a6e048b79df4	19	19	0	0	already-covered
representation	braid:ff51b4e92c05d3c9ef27c38c943cfd0e8caaff47ae21db18a83cd9a26a0817a5	5c7215b32ab90470f59b97eeb84e3c382739c319c80ee5edb945c93b5814aa30	13	13	0	0	already-covered
representation	braid:ff8895c3a116e2efbefcada5ac772268df8724257030b395e1d2f85582d6a912	b01b9d51d71b63a002239f225998a8b0f07c3b35bff66dcf25cc8c784b962cb0	10	10	0	0	already-covered
representation	braid:ff9af08d726c9ab7586907a057efc9925b8c6969521a72f2d737e7a79b9342f4	85280c1f6808ab96eda1280010a00fc5fb6374a67d581a8166835bf1ea86c743	13	13	0	0	already-covered
representation	braid:ffe092972d7372e7b7011667ca51aff6627e6a21d76d3d024ac02096fdfa984d	cf3b8f06ca5bc3d660facd869c1e5c8277f00371f2e06c62c3c26417e8cc4c8c	15	15	0	0	already-covered
representation	braid:005f83fb1dcd0613a39086ff87d474ed1956e894648dd62561aa40e90268ab81	70ad18cd22d60044a4fc23cff642a02b961dbe1c5d077b83c238d2ef86f52083	13	13	0	0	already-covered
representation	braid:013343441d7e837907c80485b9525dbb42a0349e40b9ee2843c2282dae866adc	e5dbeab6434a286496c80715721ca5671ea5443100079ad260226d9ed14c82d6	11	11	0	0	already-covered
representation	braid:0147f293a9bfcba85a1be339f89a9a7176d64e0a4ff1414d3fc5ccfe1d2d1066	4ebc007079f70d9daf0487f4de14c9c8b3754b21715de771da6f6967751a15df	10	10	0	0	already-covered
representation	braid:04b0bce5e1fdf5ad97d08fd209e8fee30c7224f48031ee1e7c04132cfa51c616	a151c877fbecb1992e8efece8fe6fc2a707e2c3658bc0b645704d43127bd1705	15	15	0	0	already-covered
representation	braid:05fedb15c9a3cd1b95662be1c4492adb59c40e8263e9b99bb932cdd9436ff641	cee6a64691964b98c44f84334fbb84d963b1c9ed22b5001ad53eef876ff28193	17	17	0	0	already-covered
representation	braid:07c176917f057da62110c5846ca4d649c3e99ee31216b77d8b153c24ff5be996	fd6579d851f0d36fd14c0dc80a5e527996c21653d7fc968e4a14ad39243c1423	13	13	0	0	already-covered
representation	braid:0bf484f632b1066f374b17415f818b27e193d8b7e2e7a2a109eafd321b2a0e2a	3d5580ece65abd3fcbbd4bf94d019d0326d7077ac8b91f13d7e71b3d0c943dc2	13	13	0	0	already-covered
representation	braid:0f9f844b07512de2f235f8c584fe4ade8b37257275a00302c63e1c3a1a54aa65	efbcfe3e42ec4331090b86e260d7b892d9f344943dcd7436610518a94e5bdfc6	13	13	0	0	already-covered
representation	braid:145df5d7b825319087c3d75ba5b5680f7ef17f27cadcce705e7751bbe1b69499	b025f9628585c4d0ea92c84a4841d000e46c2aa6b10670df40b44dd298590cd9	15	15	0	0	already-covered
representation	braid:15caa5552bc6868ffcec2028251baa270c845cb082e10ae23bdd5fe8a2b6c399	e7e825d65313a8a4f39bbcc01421c1000250e2cf235ae8c9aac03edbf4373a22	15	15	0	0	already-covered
representation	braid:1789344544728aae858f58f6f1fd5f8ba1ff8414da8f04ca05098139a27147b3	12dd4dbe8c1609b2f95b89b30b9e57271b7f95d60682e27e188cb995f43da33d	11	11	0	0	already-covered
representation	braid:19a063529cd1bc1a718394d653934b342ae628de256c13efd528dcf8c5765f21	60c050a17d167a60eda29e65aed6ad933e26d132fa7440f33c8d92775d11446d	18	18	0	0	already-covered
representation	braid:1a2f4b797eaa27a3989eb879a1a14080194323a923710e91a25c407a9a738242	6a0fcadd3a0f9275c0b9336f48f6c918e9e91627528bd4035a4d11bbc369280b	16	16	0	0	already-covered
representation	braid:1b33d1e38de3f9381218e187454cde55e35e45ea8dae7520485c65825acc2a7a	b554122d39262e932a7878ce456a0041ccd9fbc6cf039a956806a5c1911f28b3	10	10	0	0	already-covered
representation	braid:1bb556e7a322d4634a69b58adbe907525be2501bdac6f96411f08aae418456b7	f1b5aa3f9759665664645d57c435e554fb48ac2b1e96f22ee926a601b4f9516c	14	14	0	0	already-covered
representation	braid:1ef17e13df667f90f7fdb61a40979e31a3cc08786e22837db5f5b470ca9f1d48	d64da3e1d59752b3e10c0cd742b537c3993401445c8550ebf97169a7de480701	11	11	0	0	already-covered
representation	braid:25898656063a79818d54e40a7ca3cac3c8c908600f49d4d6c3ccd8a7192ec9f0	1b23fed3512080adc53d7a7e7098932a6676ab096dc5433a94a68799b38bb8b6	13	13	0	0	already-covered
representation	braid:2f30add3b39f8ff99b99fc046658590fcdff792a6754a870baa308cd0465524a	59c20ab4b27119b29f2ee7eecbe02f0b01071c7438206ed65b526e54c78b724d	12	12	0	0	already-covered
representation	braid:2f413308200c08d8704de27c1f1a4dc1ec774b9542135fc2412346d3042f4cdc	9657ba98c451ec7fe37adc6dd9cc16c6a7af27a612005986458cd03b1aa81c45	18	18	0	0	already-covered
representation	braid:3014f2e221598de2b8cea7aefecc03e5c416291a55b930b5f92e9fa8a84d8e15	893d82c1011b203e397ab6dc9fd06b9d574b3c019133cb772bb62c770b3460ae	15	15	0	0	already-covered
representation	braid:3070594aec6e638f6611cd208a4c303fd08f1932dfd5de176a3897ceb534a9ba	0391668d71f4875cccd248fd7a88adb56c40cdcceebbe0c012d0c88594b3c4f1	11	11	0	0	already-covered
representation	braid:308b1795f133a36e639396903d764b9f11cbc0d57c1767ed466b3e0aecc85b12	670bdd5b6aea29cdfbbdc4676ae349c2d3fd5ecfccaa4b50a10af399915165f3	13	13	0	0	already-covered
representation	braid:30c2bae7fceb420515805cd525713990e507647e7e03ee699b6414dc53231c9a	73cb53c13cde639b7394e97147156abe39944bb39f657b6439456ea080b6d0ca	17	17	0	0	already-covered
representation	braid:31498fac3034ad0ec9734766023db89c6be0991d83e82778128333593d4a1fed	d2061063e0e61746394fdfd5f71e4206285cc9c70bfea2aa092a2dcbb5477bba	17	17	0	0	already-covered
representation	braid:3ca52ac039285351a456be626af1aee1625308329fc81c8640cad80d77002368	a4a1e4170eb6b1ec987d94a5b464d3902cba88341b560e882edd70ee046770d3	13	13	0	0	already-covered
representation	braid:3d5438a14937a16b3e30ab640b67c254249e376b4f21e1bd68c07f25408e2a96	6f8ca318e450cac829353e783476364f6032b19a9b2996416f339807a729548e	11	11	0	0	already-covered
representation	braid:3f519b585639d890a6fb55bfb2e7903e77833ba2ccb7901c7aeb5c81313467c2	1511513b4f23547f29efdeaf853ae858ff9d35ab4c9109fec3b1c3b5f0ae8494	16	16	0	0	already-covered
representation	braid:400506c61359d79a74301f92ac39820c067a5773308d6cffe89d1006dac6a1c6	694c4b6113acf1734c63aa075ce077b06434a026781b7ebe1d09485ab660c032	15	15	0	0	already-covered
representation	braid:40ad7d656092632c0ae25ada905ca646f1cf7a4d31f1e745cf35f77540ddbf39	9165b90318e3e3e5346088c8b86154759c996f75c32487dbf1d668637ac985fa	15	15	0	0	already-covered
representation	braid:421079e4688afb213499c7628a54858549de131fd192f62ec73b5ab64ee804d9	efb75b35b72c31d0f648a37b0b202ee7896d3159051088dea68955d66853223b	11	11	0	0	already-covered
representation	braid:439fdf78a4cfbd7d6411ab588beb27a2ba3de836254c03adf542ffd6ef786b68	bb7d3a16b5002aab73aec84ee767a8333ad07a3e08079175e20a8b7593772e71	11	11	0	0	already-covered
representation	braid:49cec680ffd0cd2dcf1534ece0a533a3fcf3267bf9c5b2d4188b81724e596085	fa5423366ae6c52e2b0cdfce9a3da58af15313fc3c0ecfc10c2e82bba849108c	11	11	0	0	already-covered
representation	braid:4c1808f998f8f9c6f3e7ec36e9651506f8e7e457560199f79926ceb2e0f18f8f	1038c3d8eb50c42841a9234abef9e55195594205d83e45b547374de9f298459b	17	17	0	0	already-covered
representation	braid:51325c9f6906d091c8173cc324bc0494f93c5e290bd9876c9947fc047bddf756	2210699d643c79333bfb62e506bad89f5e16c476d976fec18299895de4515796	18	18	0	0	already-covered
